id,rs,mvol,bd,porosity,clay,org,ra,paper,climate,vegetation,treatment,hydro_alpha,hydro_n,hydro_thetaS,hydro_thetaR,mp
TibetW2,0.29,0.14,1.39,0.475471698,0.01,0.015,0.402777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2603.049247
TibetW2,0.25,0.12,1.39,0.475471698,0.01,0.015,0.402777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,3857.045934
TibetW2,0.32,0.15,1.39,0.475471698,0.01,0.015,0.673611111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1891.292262
TibetW2,0.32,0.15,1.39,0.475471698,0.01,0.015,0.875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1909.556609
TibetW2,0.33,0.15,1.39,0.475471698,0.01,0.015,0.895833333,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1812.30478
TibetW2,0.34,0.16,1.39,0.475471698,0.01,0.015,0.944444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1625.459628
TibetW2,0.35,0.17,1.39,0.475471698,0.01,0.015,0.180555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1419.632312
TibetW2,0.38,0.18,1.39,0.475471698,0.01,0.015,0.25,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1118.084651
TibetW2,0.43,0.21,1.39,0.475471698,0.01,0.015,0.326388889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,784.3766029
TibetW2,0.43,0.2,1.39,0.475471698,0.01,0.015,0.388888889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,803.202908
TibetW2,0.44,0.21,1.39,0.475471698,0.01,0.015,0.479166667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,744.3621975
TibetW2,0.42,0.2,1.39,0.475471698,0.01,0.015,0.569444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,864.3741301
TibetW2,0.43,0.2,1.39,0.475471698,0.01,0.015,0.625,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,830.5061722
TibetW2,0.42,0.2,1.39,0.475471698,0.01,0.015,0.243055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,840.2617544
TibetW2,0.47,0.22,1.39,0.475471698,0.01,0.015,0.319444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,622.0304971
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.486111111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,444.3060928
TibetW2,0.55,0.26,1.39,0.475471698,0.01,0.015,0.527777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,358.907006
TibetW2,0.61,0.29,1.39,0.475471698,0.01,0.015,0.694444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,259.2494515
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.847222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,436.6326426
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,435.5345893
TibetW2,0.53,0.25,1.39,0.475471698,0.01,0.015,1,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,407.1323405
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.075342466,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.095890411,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.109589041,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.18,0.08,1.5,0.433962264,0.17,0.039,0.178082192,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,12676.54379
under,0.18,0.08,1.5,0.433962264,0.17,0.039,0.294520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,12676.54379
under,0.24,0.1,1.5,0.433962264,0.17,0.039,0.445205479,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,5643.882634
under,0.33,0.14,1.5,0.433962264,0.17,0.039,0.582191781,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,1834.837021
under,0.44,0.19,1.5,0.433962264,0.17,0.039,0.794520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,702.1356009
under,0.76,0.33,1.5,0.433962264,0.17,0.039,0.787671233,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,76.16859574
under,0.92,0.4,1.5,0.433962264,0.17,0.039,0.794520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,14.4611616
under,0.95,0.41,1.5,0.433962264,0.17,0.039,0.863013699,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,8.722747799
under,0.92,0.4,1.5,0.433962264,0.17,0.039,1,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,14.82742439
